subject_id,session_id,condition_index,condition_name,condition_score,phase,trial_global,trial_in_condition,mini_block,position,motor_id,correct_symbol,correct_consonant,response_symbol,response_source,is_correct,voice_onset_rt_sec,response_confirm_rt_sec,top5_json,timestamp,source_file,condition_type,position_label,learning_trial_index,retention_trial_index,symbol_exposure_index,position_exposure_index,mini_block_calc
1,20260602_183742,2,C6_LowB,1,learning,64,9,1,1,3,비읍,ㅂ,지읒,top1,0,2.5540052000433207,3.748602151870728,"[[""지읒"", 0.7028977261100174], [""미음"", 0.06199257090948853], [""비읍"", 0.05199015563306304], [""디귿"", 0.04632356704629758], [""시옷"", 0.043692772017713426]]",1780393490.5933585,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,9.0,,1.0,1.0,1.0
1,20260602_183742,2,C6_LowB,1,learning,65,10,2,5,5,이응,ㅇ,시옷,top2,0,2.8283518999814987,4.568305015563965,"[[""비읍"", 0.28408198995933426], [""시옷"", 0.16578008848816136], [""지읒"", 0.15581213725119636], [""이응"", 0.10159673412388394], [""미음"", 0.10110739578180966]]",1780393496.3832605,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,10.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,66,11,2,7,9,디귿,ㄷ,시옷,top1,0,2.763385499827564,3.8848836421966553,"[[""시옷"", 0.4027117165158154], [""비읍"", 0.16090158123299741], [""기역"", 0.14370148217062073], [""지읒"", 0.09305519701653486], [""미음"", 0.06717148411627191]]",1780393501.9356754,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,11.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,67,12,2,9,7,미음,ㅁ,리을,top1,0,2.136357800103724,3.6005027294158936,"[[""리을"", 0.28115806406391997], [""니은"", 0.2174766031088918], [""미음"", 0.18076335006074654], [""비읍"", 0.14279071980109942], [""이응"", 0.05987403537998949]]",1780393506.6382277,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,12.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,68,13,2,2,2,니은,ㄴ,니은,top4,1,4.987713299924508,7.163040637969971,"[[""미음"", 0.29189033728073405], [""리을"", 0.18072667942933185], [""이응"", 0.15166228112543406], [""니은"", 0.13845102952152677], [""비읍"", 0.12197559769840555]]",1780393514.863643,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,13.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,69,14,2,8,8,시옷,ㅅ,비읍,top1,0,2.9738548998720944,4.142273426055908,"[[""비읍"", 0.6609663243832652], [""시옷"", 0.0593670048301435], [""디귿"", 0.05795303324282313], [""이응"", 0.0517062098954898], [""미음"", 0.050855771365399344]]",1780393519.7562735,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,14.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,70,15,2,6,4,기역,ㄱ,비읍,top1,0,0.6956502001266927,1.751927137374878,"[[""비읍"", 0.6002320648631738], [""디귿"", 0.10162277249534103], [""미음"", 0.08906160525772855], [""이응"", 0.06692091861970305], [""리을"", 0.04086383937654305]]",1780393524.3011315,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,15.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,71,16,2,4,6,지읒,ㅈ,비읍,top1,0,1.6557253999635575,2.725588321685791,"[[""비읍"", 0.28555296071258224], [""미음"", 0.16269947718309982], [""지읒"", 0.12837297636933695], [""디귿"", 0.11592114932226899], [""니은"", 0.0870704449573341]]",1780393528.049118,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,16.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,72,17,2,1,3,비읍,ㅂ,지읒,top1,0,3.0345546000171453,4.026298522949219,"[[""지읒"", 0.7430356666048052], [""디귿"", 0.07324942172204892], [""비읍"", 0.07248974971087381], [""기역"", 0.040968005511389315], [""시옷"", 0.01915283948855262]]",1780393533.4321153,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,17.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,73,18,2,3,1,리을,ㄹ,미음,top1,0,3.0032450000289828,4.013935327529907,"[[""미음"", 0.567265645812692], [""이응"", 0.1075172755397925], [""비읍"", 0.09112207654551092], [""지읒"", 0.07706710263603914], [""니은"", 0.06019338724972792]]",1780393538.6141603,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,18.0,,2.0,2.0,2.0
1,20260602_183742,2,C6_LowB,1,learning,74,19,3,3,1,리을,ㄹ,리을,top1,1,0.7260825999546796,1.9677135944366453,"[[""리을"", 0.39748880219409066], [""이응"", 0.12646456060365083], [""디귿"", 0.11730167101932196], [""미음"", 0.09808830822294767], [""비읍"", 0.09116523553614155]]",1780393541.433139,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,19.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,75,20,3,8,8,시옷,ㅅ,리을,top1,0,5.884179800050333,7.080986499786377,"[[""리을"", 0.2607758221050312], [""미음"", 0.21525308741149998], [""디귿"", 0.11967715983060606], [""비읍"", 0.10191645053040124], [""이응"", 0.10087821022444486]]",1780393551.063281,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,20.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,76,21,3,2,2,니은,ㄴ,니은,top4,1,0.8187631999608129,3.0242695808410645,"[[""이응"", 0.34911005373959564], [""리을"", 0.29172835956751786], [""미음"", 0.22315897787246347], [""니은"", 0.049050980774712476], [""비읍"", 0.029924700124956283]]",1780393554.918644,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,21.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,77,22,3,9,7,미음,ㅁ,비읍,top1,0,1.8333285998087376,2.777085542678833,"[[""비읍"", 0.5557472711230071], [""지읒"", 0.13857438273252226], [""미음"", 0.060356822819985285], [""디귿"", 0.054889137339086055], [""기역"", 0.052905704011951056]]",1780393558.4186366,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,22.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,78,23,3,4,6,지읒,ㅈ,디귿,top4,0,3.3642245000228286,5.242453575134277,"[[""비읍"", 0.46592877229802365], [""지읒"", 0.22317353776143042], [""미음"", 0.10040141849973183], [""디귿"", 0.07338331920536946], [""니은"", 0.046191642868443746]]",1780393564.80377,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,23.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,79,24,3,7,9,디귿,ㄷ,지읒,top1,0,0.7532656001858413,2.0719847679138184,"[[""지읒"", 0.5986072776573956], [""시옷"", 0.07629693317795008], [""비읍"", 0.06752966130956138], [""미음"", 0.06242031221915292], [""디귿"", 0.061635254944049596]]",1780393567.859596,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,24.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,80,25,3,5,5,이응,ㅇ,이응,top4,1,2.91390149993822,4.253770112991333,"[[""비읍"", 0.28513242284488555], [""지읒"", 0.15212458546245744], [""미음"", 0.13421897020143012], [""이응"", 0.1238222250860507], [""니은"", 0.0898975449930613]]",1780393573.18192,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,25.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,81,26,3,1,3,비읍,ㅂ,비읍,top1,1,1.0834651999175549,2.217360019683838,"[[""비읍"", 0.3827129421323888], [""지읒"", 0.18474190886953556], [""미음"", 0.14674584904748247], [""디귿"", 0.06137928524518546], [""이응"", 0.055590791822445494]]",1780393576.3746405,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,26.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,82,27,3,6,4,기역,ㄱ,리을,top4,0,4.594526199856773,7.172991037368774,"[[""미음"", 0.28839691194931105], [""니은"", 0.19119575348185394], [""이응"", 0.15025314750724209], [""리을"", 0.1180251028542911], [""비읍"", 0.11336056513957779]]",1780393585.078249,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,27.0,,3.0,3.0,3.0
1,20260602_183742,2,C6_LowB,1,learning,83,28,4,7,9,디귿,ㄷ,디귿,top1,1,2.103957900078967,3.2250430583953857,"[[""디귿"", 0.45358102428746494], [""비읍"", 0.2730045730836606], [""니은"", 0.04897047680232891], [""미음"", 0.042539300537773425], [""기역"", 0.03986233717375392]]",1780393589.2181787,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,28.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,84,29,4,3,1,리을,ㄹ,지읒,top1,0,2.6141950997989625,3.6008570194244385,"[[""지읒"", 0.478945666162263], [""미음"", 0.11339667798810774], [""비읍"", 0.09899448651306382], [""시옷"", 0.07479610434040222], [""디귿"", 0.06657252927145442]]",1780393593.692039,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,29.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,85,30,4,1,3,비읍,ㅂ,비읍,top1,1,1.3243358999025077,2.407984733581543,"[[""비읍"", 0.27320523729584834], [""미음"", 0.20207253336846825], [""디귿"", 0.12385381391750976], [""니은"", 0.11971543515855321], [""지읒"", 0.06681204209979721]]",1780393596.9600384,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,30.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,86,31,4,9,7,미음,ㅁ,지읒,top1,0,1.744403300108388,2.89324164390564,"[[""지읒"", 0.5957161944616778], [""시옷"", 0.08422147290612324], [""비읍"", 0.06810968386486552], [""미음"", 0.06690539513339566], [""디귿"", 0.06036581923277037]]",1780393600.5657792,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,31.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,87,32,4,2,2,니은,ㄴ,니은,top1,1,1.0849836000707,2.307406425476074,"[[""니은"", 0.3207104479318734], [""미음"", 0.28685683934269485], [""리을"", 0.08237587376599209], [""비읍"", 0.07695211974507873], [""이응"", 0.06117703117723049]]",1780393603.796772,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,32.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,88,33,4,6,4,기역,ㄱ,기역,top1,1,3.066818500170484,4.034273624420166,"[[""기역"", 0.3613105027083919], [""지읒"", 0.1794390354543035], [""비읍"", 0.1594198685735544], [""미음"", 0.09410644575656531], [""시옷"", 0.06501832673733147]]",1780393608.9615726,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,33.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,89,34,4,4,6,지읒,ㅈ,리을,top1,0,2.0151511998847127,3.250046730041504,"[[""리을"", 0.28489623697991984], [""미음"", 0.24926760694351074], [""니은"", 0.15514926382503624], [""디귿"", 0.0773842196530468], [""이응"", 0.07265053038664958]]",1780393612.8067052,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,34.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,90,35,4,8,8,시옷,ㅅ,리을,top2,0,1.8646088000386956,3.421945810317993,"[[""니은"", 0.42189400491694623], [""리을"", 0.3698647784574333], [""이응"", 0.06251183081313456], [""미음"", 0.045764854282008174], [""디귿"", 0.038592836993295423]]",1780393617.207118,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,35.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,91,36,4,5,5,이응,ㅇ,이응,top1,1,1.775256099877879,2.8858773708343506,"[[""이응"", 0.31224769133591695], [""미음"", 0.1924548101189683], [""비읍"", 0.1240328261151494], [""니은"", 0.11798093515730572], [""리을"", 0.06423179015290793]]",1780393621.510824,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,36.0,,4.0,4.0,4.0
1,20260602_183742,2,C6_LowB,1,learning,92,37,5,8,8,시옷,ㅅ,시옷,top1,1,1.654181599849835,2.687105178833008,"[[""시옷"", 0.3079792129173259], [""기역"", 0.1653608012274901], [""비읍"", 0.12755542569129663], [""지읒"", 0.12287753795070827], [""미음"", 0.0886124271789283]]",1780393624.9091468,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,37.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,93,38,5,9,7,미음,ㅁ,미음,top2,1,6.215407100040466,8.081386089324951,"[[""이응"", 0.45903355264174256], [""미음"", 0.26877986432683926], [""니은"", 0.08051589624473912], [""리을"", 0.046168631496894125], [""비읍"", 0.045396192349376245]]",1780393633.8475242,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,38.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,94,39,5,2,2,니은,ㄴ,니은,top1,1,1.2107806999702009,2.3639895915985107,"[[""니은"", 0.2941879443966339], [""이응"", 0.23066153259710814], [""비읍"", 0.15875030556325176], [""미음"", 0.15626767394632538], [""리을"", 0.0637874291388733]]",1780393658.766491,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,39.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,95,40,5,3,1,리을,ㄹ,지읒,top3,0,3.1293365999590605,6.810127973556519,"[[""비읍"", 0.24298220404625404], [""디귿"", 0.2421769701794117], [""지읒"", 0.2029355932945073], [""니은"", 0.06830052722955614], [""이응"", 0.0644919963726194]]",1780393666.503071,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,40.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,96,41,5,6,4,기역,ㄱ,기역,top4,1,1.234284000005573,3.050924777984619,"[[""비읍"", 0.3073988357214851], [""지읒"", 0.17785362200289745], [""미음"", 0.10472748497520253], [""기역"", 0.10127486949750258], [""이응"", 0.08335368485331406]]",1780393670.6321115,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,41.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,97,42,5,5,5,이응,ㅇ,이응,top2,1,1.2347157998010516,2.985921621322632,"[[""비읍"", 0.4187957513092915], [""이응"", 0.20857428855486693], [""미음"", 0.1018734330613684], [""니은"", 0.06625738763604963], [""지읒"", 0.062485315928989225]]",1780393674.272005,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,42.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,98,43,5,1,3,비읍,ㅂ,비읍,top1,1,1.9000882001128048,2.967003345489502,"[[""비읍"", 0.39468660893067553], [""니은"", 0.1357178941069981], [""기역"", 0.10342084142078928], [""디귿"", 0.09312715572018505], [""미음"", 0.07466745261727648]]",1780393679.8264782,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,43.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,99,44,5,7,9,디귿,ㄷ,디귿,top1,1,1.6253744000568986,2.682402849197388,"[[""디귿"", 0.5747073130468513], [""비읍"", 0.3049752004785553], [""니은"", 0.02963678578448025], [""기역"", 0.028683920375717743], [""지읒"", 0.021272063736836964]]",1780393683.3612282,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,44.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,100,45,5,4,6,지읒,ㅈ,리을,top1,0,1.3541602999903262,2.469289302825928,"[[""리을"", 0.3835977110657448], [""니은"", 0.17251639743048947], [""디귿"", 0.12321424421367445], [""미음"", 0.09174672300495405], [""이응"", 0.06878751207376982]]",1780393686.5492914,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,45.0,,5.0,5.0,5.0
1,20260602_183742,2,C6_LowB,1,learning,101,46,6,4,6,지읒,ㅈ,지읒,top1,1,1.087293100077659,2.2236807346343994,"[[""지읒"", 0.4801643145751928], [""비읍"", 0.16658472461442173], [""기역"", 0.10656427460010537], [""시옷"", 0.06728347857435808], [""디귿"", 0.04751859444441952]]",1780393689.8020391,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,46.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,102,47,6,5,5,이응,ㅇ,이응,top1,1,1.0297343998681754,2.110053539276123,"[[""이응"", 0.2688403679129209], [""미음"", 0.2105531716412036], [""비읍"", 0.15598889747417438], [""리을"", 0.12791115843953557], [""니은"", 0.08073326232593611]]",1780393692.4483037,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,47.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,103,48,6,9,7,미음,ㅁ,지읒,top1,0,2.7935483001638204,3.9412784576416016,"[[""지읒"", 0.7005887024935555], [""비읍"", 0.0834181569320798], [""기역"", 0.05496529372530625], [""디귿"", 0.05084969847062952], [""시옷"", 0.0482602424397046]]",1780393697.222246,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,48.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,104,49,6,2,2,니은,ㄴ,니은,top4,1,1.114983200095594,3.285372495651245,"[[""비읍"", 0.24950511691962388], [""이응"", 0.18447511083830562], [""미음"", 0.15911955454104795], [""니은"", 0.12478744415722284], [""지읒"", 0.11668662411922238]]",1780393701.3714116,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,49.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,105,50,6,1,3,비읍,ㅂ,비읍,top1,1,1.0241394001059234,2.2041563987731934,"[[""비읍"", 0.7543080561368481], [""디귿"", 0.0540555136223618], [""니은"", 0.04663020397169747], [""이응"", 0.04478528919640826], [""리을"", 0.02468468547745321]]",1780393704.2875502,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,50.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,106,51,6,6,4,기역,ㄱ,기역,top2,1,1.5361540999729186,3.27000093460083,"[[""비읍"", 0.7622469148363001], [""기역"", 0.07352798698586806], [""지읒"", 0.05227692998062833], [""디귿"", 0.036209567264108546], [""시옷"", 0.028173258236039955]]",1780393708.304379,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,51.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,107,52,6,3,1,리을,ㄹ,지읒,top1,0,1.774563199840486,2.9148335456848145,"[[""지읒"", 0.3457438884380034], [""미음"", 0.12928069884359084], [""기역"", 0.12679253264163914], [""비읍"", 0.10477366329095118], [""디귿"", 0.07697593962937765]]",1780393712.2687576,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,52.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,108,53,6,7,9,디귿,ㄷ,디귿,top2,1,1.4146059998311102,2.829235076904297,"[[""비읍"", 0.48871538618576005], [""디귿"", 0.2094212386504464], [""미음"", 0.09434273486890975], [""지읒"", 0.05916955503181957], [""니은"", 0.04470157449007743]]",1780393716.3909304,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,53.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,109,54,6,8,8,시옷,ㅅ,시옷,top3,1,1.4482751002069565,3.647833824157715,"[[""지읒"", 0.23833554385462946], [""비읍"", 0.23783764474779376], [""시옷"", 0.15852292815392996], [""기역"", 0.15162866377047848], [""이응"", 0.06611259407546922]]",1780393721.1729517,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,54.0,,6.0,6.0,6.0
1,20260602_183742,2,C6_LowB,1,learning,110,55,7,9,7,미음,ㅁ,미음,top2,1,1.5386618000920862,3.030738115310669,"[[""비읍"", 0.4464396929577589], [""미음"", 0.14360764522747585], [""이응"", 0.10233629121914899], [""디귿"", 0.07963501039363491], [""니은"", 0.06902556163698956]]",1780393724.970021,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,55.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,111,56,7,4,6,지읒,ㅈ,리을,top1,0,3.007764699868858,4.261523723602295,"[[""리을"", 0.2937202296463417], [""미음"", 0.2384691585572044], [""비읍"", 0.11467447856243909], [""이응"", 0.11272557270064722], [""디귿"", 0.09846080489187381]]",1780393729.9814026,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,56.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,112,57,7,5,5,이응,ㅇ,이응,top1,1,1.0292261999566108,2.234744071960449,"[[""이응"", 0.4023874095104919], [""미음"", 0.142649905215395], [""비읍"", 0.1219311148701029], [""디귿"", 0.1049426032867685], [""리을"", 0.08287686050170034]]",1780393734.7393124,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,57.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,113,58,7,3,1,리을,ㄹ,리을,top2,1,1.2984760999679563,2.71099591255188,"[[""이응"", 0.3245281366894769], [""리을"", 0.2596339548836532], [""미음"", 0.2011163775532068], [""니은"", 0.07097564220057548], [""비읍"", 0.06808735299992492]]",1780393738.224018,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,58.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,114,59,7,8,8,시옷,ㅅ,시옷,top1,1,1.0876619000919163,2.13393497467041,"[[""시옷"", 0.45178374910542196], [""비읍"", 0.09979268550586567], [""지읒"", 0.09901116126848966], [""미음"", 0.08568466078081596], [""디귿"", 0.07667244085134353]]",1780393741.0002484,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,59.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,115,60,7,6,4,기역,ㄱ,기역,top2,1,1.1751880999654531,2.5172312259674072,"[[""시옷"", 0.26416964150890826], [""기역"", 0.2623185796041029], [""지읒"", 0.12643470584775682], [""비읍"", 0.11954637212244622], [""이응"", 0.08415683416804536]]",1780393744.2862246,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,60.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,116,61,7,7,9,디귿,ㄷ,디귿,top1,1,1.659225800074637,2.7783710956573486,"[[""디귿"", 0.5187582340276925], [""비읍"", 0.20738649233294904], [""지읒"", 0.11350424167809949], [""기역"", 0.038550484591292164], [""이응"", 0.03548057526361351]]",1780393747.7688386,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,61.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,117,62,7,1,3,비읍,ㅂ,비읍,top1,1,1.6543340000789613,2.7200515270233154,"[[""비읍"", 0.27823758873974347], [""미음"", 0.18812973033483146], [""지읒"", 0.13711837338821972], [""니은"", 0.1240634293757916], [""이응"", 0.10050191903054721]]",1780393751.044037,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,62.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,118,63,7,2,2,니은,ㄴ,니은,top3,1,1.058829399989918,2.676234245300293,"[[""미음"", 0.3307010835878953], [""이응"", 0.21234140488194875], [""니은"", 0.12500048805348835], [""리을"", 0.09310443295052336], [""비읍"", 0.08633798506020804]]",1780393754.3032048,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,63.0,,7.0,7.0,7.0
1,20260602_183742,2,C6_LowB,1,learning,119,64,8,7,9,디귿,ㄷ,디귿,top1,1,1.8064808000344783,2.823749303817749,"[[""디귿"", 0.4232057673098107], [""비읍"", 0.34914342895416894], [""니은"", 0.0681643284084971], [""지읒"", 0.03446884248357325], [""미음"", 0.03007975122064995]]",1780393757.6880536,data\logs\subject_001_20260602_183742.csv,Low-order,P7 elbow-left,64.0,,8.0,8.0,8.0
1,20260602_183742,2,C6_LowB,1,learning,120,65,8,9,7,미음,ㅁ,미음,top1,1,3.007740099914372,4.244384527206421,"[[""미음"", 0.3214639309876346], [""비읍"", 0.1790451902669783], [""이응"", 0.17421938193714936], [""니은"", 0.12763087202827714], [""기역"", 0.07522222929834714]]",1780393762.6752477,data\logs\subject_001_20260602_183742.csv,Low-order,P9 elbow-right,65.0,,8.0,8.0,8.0
1,20260602_183742,2,C6_LowB,1,learning,121,66,8,2,2,니은,ㄴ,니은,manual,1,1.1456115001346916,4.400487661361694,"[[""비읍"", 0.24601566764900445], [""미음"", 0.1836352858566498], [""이응"", 0.1255058619257352], [""지읒"", 0.1058616685765009], [""리을"", 0.09801830794706881]]",1780393767.6569295,data\logs\subject_001_20260602_183742.csv,Low-order,P2 wrist-center,66.0,,8.0,8.0,8.0
1,20260602_183742,2,C6_LowB,1,learning,122,67,8,3,1,리을,ㄹ,리을,top1,1,1.1144690001383424,2.2874135971069336,"[[""리을"", 0.38649974660675207], [""니은"", 0.15465443262873896], [""디귿"", 0.11343175667964617], [""미음"", 0.09381695680716384], [""이응"", 0.07619364682541897]]",1780393771.634863,data\logs\subject_001_20260602_183742.csv,Low-order,P3 wrist-right,67.0,,8.0,8.0,8.0
1,20260602_183742,2,C6_LowB,1,learning,123,68,8,5,5,이응,ㅇ,이응,top1,1,1.0842611999250948,2.7872228622436523,"[[""이응"", 0.4566739616549285], [""미음"", 0.16240951269268317], [""비읍"", 0.1044337984622723], [""니은"", 0.09347880200256269], [""디귿"", 0.056776080957615674]]",1780393774.9851575,data\logs\subject_001_20260602_183742.csv,Low-order,P5 mid-center,68.0,,8.0,8.0,8.0
1,20260602_183742,2,C6_LowB,1,learning,124,69,8,1,3,비읍,ㅂ,비읍,top1,1,1.239572599995881,2.478245735168457,"[[""비읍"", 0.32035179303952227], [""미음"", 0.22864927607321464], [""니은"", 0.1496785193699731], [""이응"", 0.10901857208313528], [""디귿"", 0.062073123130206194]]",1780393778.0233502,data\logs\subject_001_20260602_183742.csv,Low-order,P1 wrist-left,69.0,,8.0,8.0,8.0
1,20260602_183742,2,C6_LowB,1,learning,125,70,8,4,6,지읒,ㅈ,지읒,top1,1,1.89836289989762,2.95184588432312,"[[""지읒"", 0.4457085029667277], [""디귿"", 0.1468814920412235], [""비읍"", 0.08690663425427096], [""기역"", 0.07759001525772162], [""미음"", 0.07204478860450683]]",1780393781.77238,data\logs\subject_001_20260602_183742.csv,Low-order,P4 mid-left,70.0,,8.0,8.0,8.0
1,20260602_183742,2,C6_LowB,1,learning,126,71,8,8,8,시옷,ㅅ,시옷,top1,1,1.08724240004085,2.189136505126953,"[[""시옷"", 0.21906569245652643], [""지읒"", 0.2141767815595874], [""비읍"", 0.1233906617428843], [""미음"", 0.11419323456930625], [""디귿"", 0.09367551552264695]]",1780393784.513377,data\logs\subject_001_20260602_183742.csv,Low-order,P8 elbow-center,71.0,,8.0,8.0,8.0
1,20260602_183742,2,C6_LowB,1,learning,127,72,8,6,4,기역,ㄱ,기역,top3,1,1.3537419000640512,2.944397211074829,"[[""지읒"", 0.3529078776022788], [""비읍"", 0.23599916456779696], [""기역"", 0.18113776324895653], [""시옷"", 0.08378218723591828], [""미음"", 0.040438228312399196]]",1780393788.0838685,data\logs\subject_001_20260602_183742.csv,Low-order,P6 mid-right,72.0,,8.0,8.0,8.0
